#1	
double tab1(35040,2) # comment line	
17711100	0.00E+00
17712000	0.00E+00
17712900	0.00E+00
17713800	0.00E+00
17714700	0.00E+00
17715600	0.00E+00
17716500	0.00E+00
17717400	0.00E+00
17718300	0.00E+00
17719200	0.00E+00
17720100	0.00E+00
17721000	0.00E+00
17721900	0.00E+00
17722800	0.00E+00
17723700	0.00E+00
17724600	0.00E+00
17725500	0.00E+00
17726400	0.00E+00
17727300	0.00E+00
17728200	0.00E+00
17729100	0.00E+00
17730000	0.00E+00
17730900	0.00E+00
17731800	0.00E+00
17732700	0.00E+00
17733600	0.00E+00
17734500	0.00E+00
17735400	0.00E+00
17736300	0.00E+00
17737200	0.00E+00
17738100	0.00E+00
17739000	0.00E+00
17739900	0.00E+00
17740800	0.00E+00
17741700	0.00E+00
17742600	0.00E+00
17743500	0.00E+00
17744400	0.00E+00
17745300	0.00E+00
17746200	0.00E+00
17747100	0.00E+00
17748000	0.00E+00
17748900	0.00E+00
17749800	0.00E+00
17750700	0.00E+00
17751600	0.00E+00
17752500	0.00E+00
17753400	0.00E+00
17754300	0.00E+00
17755200	0.00E+00
17756100	2.50E-06
17757000	5.40E-06
17757900	6.80E-06
17758800	6.80E-06
17759700	6.80E-06
17760600	6.80E-06
17761500	6.80E-06
17762400	6.80E-06
17763300	6.80E-06
17764200	6.80E-06
17765100	6.80E-06
17766000	6.80E-06
17766900	5.40E-06
17767800	2.50E-06
17768700	0.00E+00
17769600	0.00E+00
17770500	0.00E+00
17771400	0.00E+00
17772300	0.00E+00
17773200	2.50E-06
17774100	5.68E-05
17775000	5.82E-05
17775900	5.82E-05
17776800	5.82E-05
17777700	5.82E-05
17778600	5.68E-05
17779500	5.39E-05
17780400	5.11E-05
17781300	4.25E-05
17782200	3.68E-05
17783100	3.39E-05
17784000	3.11E-05
17784900	2.82E-05
17785800	2.54E-05
17786700	2.25E-05
17787600	1.97E-05
17788500	1.68E-05
17789400	1.40E-05
17790300	1.11E-05
17791200	8.20E-06
17792100	5.40E-06
17793000	2.50E-06
17793900	0.00E+00
17794800	0.00E+00
17795700	0.00E+00
17796600	0.00E+00
17797500	0.00E+00
17798400	0.00E+00
17799300	0.00E+00
17800200	0.00E+00
17801100	0.00E+00
17802000	0.00E+00
17802900	0.00E+00
17803800	0.00E+00
17804700	0.00E+00
17805600	0.00E+00
17806500	0.00E+00
17807400	0.00E+00
17808300	0.00E+00
17809200	0.00E+00
17810100	0.00E+00
17811000	0.00E+00
17811900	0.00E+00
17812800	0.00E+00
17813700	0.00E+00
17814600	0.00E+00
17815500	0.00E+00
17816400	0.00E+00
17817300	0.00E+00
17818200	0.00E+00
17819100	0.00E+00
17820000	0.00E+00
17820900	0.00E+00
17821800	0.00E+00
17822700	0.00E+00
17823600	0.00E+00
17824500	0.00E+00
17825400	0.00E+00
17826300	0.00E+00
17827200	0.00E+00
17828100	0.00E+00
17829000	0.00E+00
17829900	0.00E+00
17830800	0.00E+00
17831700	0.00E+00
17832600	0.00E+00
17833500	0.00E+00
17834400	0.00E+00
17835300	0.00E+00
17836200	0.00E+00
17837100	0.00E+00
17838000	0.00E+00
17838900	0.00E+00
17839800	0.00E+00
17840700	0.00E+00
17841600	0.00E+00
17842500	2.50E-06
17843400	5.40E-06
17844300	6.80E-06
17845200	6.80E-06
17846100	6.80E-06
17847000	6.80E-06
17847900	6.80E-06
17848800	6.80E-06
17849700	6.80E-06
17850600	6.80E-06
17851500	6.80E-06
17852400	6.80E-06
17853300	5.40E-06
17854200	2.50E-06
17855100	0.00E+00
17856000	0.00E+00
17856900	0.00E+00
17857800	0.00E+00
17858700	0.00E+00
17859600	2.50E-06
17860500	5.68E-05
17861400	5.82E-05
17862300	5.82E-05
17863200	5.82E-05
17864100	5.82E-05
17865000	5.68E-05
17865900	5.39E-05
17866800	5.11E-05
17867700	4.25E-05
17868600	3.68E-05
17869500	3.39E-05
17870400	3.11E-05
17871300	2.82E-05
17872200	2.54E-05
17873100	2.25E-05
17874000	1.97E-05
17874900	1.68E-05
17875800	1.40E-05
17876700	1.11E-05
17877600	8.20E-06
17878500	5.40E-06
17879400	2.50E-06
17880300	0.00E+00
17881200	0.00E+00
17882100	0.00E+00
17883000	0.00E+00
17883900	0.00E+00
17884800	0.00E+00
17885700	0.00E+00
17886600	0.00E+00
17887500	0.00E+00
17888400	0.00E+00
17889300	0.00E+00
17890200	0.00E+00
17891100	0.00E+00
17892000	0.00E+00
17892900	0.00E+00
17893800	0.00E+00
17894700	0.00E+00
17895600	0.00E+00
17896500	0.00E+00
17897400	0.00E+00
17898300	0.00E+00
17899200	0.00E+00
17900100	0.00E+00
17901000	0.00E+00
17901900	0.00E+00
17902800	0.00E+00
17903700	0.00E+00
17904600	0.00E+00
17905500	0.00E+00
17906400	0.00E+00
17907300	0.00E+00
17908200	0.00E+00
17909100	0.00E+00
17910000	0.00E+00
17910900	0.00E+00
17911800	0.00E+00
17912700	0.00E+00
17913600	0.00E+00
17914500	0.00E+00
17915400	0.00E+00
17916300	0.00E+00
17917200	0.00E+00
17918100	0.00E+00
17919000	0.00E+00
17919900	0.00E+00
17920800	0.00E+00
17921700	0.00E+00
17922600	0.00E+00
17923500	0.00E+00
17924400	0.00E+00
17925300	0.00E+00
17926200	0.00E+00
17927100	0.00E+00
17928000	0.00E+00
17928900	2.50E-06
17929800	5.40E-06
17930700	6.80E-06
17931600	6.80E-06
17932500	6.80E-06
17933400	6.80E-06
17934300	6.80E-06
17935200	6.80E-06
17936100	6.80E-06
17937000	6.80E-06
17937900	6.80E-06
17938800	6.80E-06
17939700	5.40E-06
17940600	2.50E-06
17941500	0.00E+00
17942400	0.00E+00
17943300	0.00E+00
17944200	0.00E+00
17945100	0.00E+00
17946000	2.50E-06
17946900	5.68E-05
17947800	5.82E-05
17948700	5.82E-05
17949600	5.82E-05
17950500	5.82E-05
17951400	5.68E-05
17952300	5.39E-05
17953200	5.11E-05
17954100	4.25E-05
17955000	3.68E-05
17955900	3.39E-05
17956800	3.11E-05
17957700	2.82E-05
17958600	2.54E-05
17959500	2.25E-05
17960400	1.97E-05
17961300	1.68E-05
17962200	1.40E-05
17963100	1.11E-05
17964000	8.20E-06
17964900	5.40E-06
17965800	2.50E-06
17966700	0.00E+00
17967600	0.00E+00
17968500	0.00E+00
17969400	0.00E+00
17970300	0.00E+00
17971200	0.00E+00
17972100	0.00E+00
17973000	0.00E+00
17973900	0.00E+00
17974800	0.00E+00
17975700	0.00E+00
17976600	0.00E+00
17977500	0.00E+00
17978400	0.00E+00
17979300	0.00E+00
17980200	0.00E+00
17981100	0.00E+00
17982000	0.00E+00
17982900	0.00E+00
17983800	0.00E+00
17984700	0.00E+00
17985600	0.00E+00
17986500	0.00E+00
17987400	0.00E+00
17988300	0.00E+00
17989200	0.00E+00
17990100	0.00E+00
17991000	0.00E+00
17991900	0.00E+00
17992800	0.00E+00
17993700	0.00E+00
17994600	0.00E+00
17995500	0.00E+00
17996400	0.00E+00
17997300	0.00E+00
17998200	0.00E+00
17999100	0.00E+00
18000000	0.00E+00
18000900	0.00E+00
18001800	0.00E+00
18002700	0.00E+00
18003600	0.00E+00
18004500	0.00E+00
18005400	0.00E+00
18006300	0.00E+00
18007200	0.00E+00
18008100	0.00E+00
18009000	0.00E+00
18009900	0.00E+00
18010800	0.00E+00
18011700	0.00E+00
18012600	0.00E+00
18013500	0.00E+00
18014400	0.00E+00
18015300	2.50E-06
18016200	5.40E-06
18017100	6.80E-06
18018000	6.80E-06
18018900	6.80E-06
18019800	6.80E-06
18020700	6.80E-06
18021600	6.80E-06
18022500	6.80E-06
18023400	6.80E-06
18024300	6.80E-06
18025200	6.80E-06
18026100	5.40E-06
18027000	2.50E-06
18027900	0.00E+00
18028800	0.00E+00
18029700	0.00E+00
18030600	0.00E+00
18031500	0.00E+00
18032400	2.50E-06
18033300	5.68E-05
18034200	5.82E-05
18035100	5.82E-05
18036000	5.82E-05
18036900	5.82E-05
18037800	5.68E-05
18038700	5.39E-05
18039600	5.11E-05
18040500	4.25E-05
18041400	3.68E-05
18042300	3.39E-05
18043200	3.11E-05
18044100	2.82E-05
18045000	2.54E-05
18045900	2.25E-05
18046800	1.97E-05
18047700	1.68E-05
18048600	1.40E-05
18049500	1.11E-05
18050400	8.20E-06
18051300	5.40E-06
18052200	2.50E-06
18053100	0.00E+00
18054000	0.00E+00
18054900	0.00E+00
18055800	0.00E+00
18056700	0.00E+00
18057600	0.00E+00
18058500	0.00E+00
18059400	0.00E+00
18060300	0.00E+00
18061200	0.00E+00
18062100	0.00E+00
18063000	0.00E+00
18063900	0.00E+00
18064800	0.00E+00
18065700	0.00E+00
18066600	0.00E+00
18067500	0.00E+00
18068400	0.00E+00
18069300	0.00E+00
18070200	0.00E+00
18071100	0.00E+00
18072000	0.00E+00
18072900	0.00E+00
18073800	0.00E+00
18074700	0.00E+00
18075600	0.00E+00
18076500	0.00E+00
18077400	0.00E+00
18078300	0.00E+00
18079200	0.00E+00
18080100	0.00E+00
18081000	0.00E+00
18081900	0.00E+00
18082800	0.00E+00
18083700	0.00E+00
18084600	0.00E+00
18085500	0.00E+00
18086400	0.00E+00
18087300	0.00E+00
18088200	0.00E+00
18089100	0.00E+00
18090000	0.00E+00
18090900	0.00E+00
18091800	0.00E+00
18092700	0.00E+00
18093600	0.00E+00
18094500	0.00E+00
18095400	0.00E+00
18096300	0.00E+00
18097200	0.00E+00
18098100	0.00E+00
18099000	0.00E+00
18099900	0.00E+00
18100800	0.00E+00
18101700	2.50E-06
18102600	5.40E-06
18103500	6.80E-06
18104400	6.80E-06
18105300	6.80E-06
18106200	6.80E-06
18107100	6.80E-06
18108000	6.80E-06
18108900	6.80E-06
18109800	6.80E-06
18110700	6.80E-06
18111600	6.80E-06
18112500	5.40E-06
18113400	2.50E-06
18114300	0.00E+00
18115200	0.00E+00
18116100	0.00E+00
18117000	0.00E+00
18117900	0.00E+00
18118800	2.50E-06
18119700	5.68E-05
18120600	5.82E-05
18121500	5.82E-05
18122400	5.82E-05
18123300	5.82E-05
18124200	5.68E-05
18125100	5.39E-05
18126000	5.11E-05
18126900	4.25E-05
18127800	3.68E-05
18128700	3.39E-05
18129600	3.11E-05
18130500	2.82E-05
18131400	2.54E-05
18132300	2.25E-05
18133200	1.97E-05
18134100	1.68E-05
18135000	1.40E-05
18135900	1.11E-05
18136800	8.20E-06
18137700	5.40E-06
18138600	2.50E-06
18139500	0.00E+00
18140400	0.00E+00
18141300	0.00E+00
18142200	0.00E+00
18143100	0.00E+00
18144000	0.00E+00
18144900	0.00E+00
18145800	0.00E+00
18146700	0.00E+00
18147600	0.00E+00
18148500	0.00E+00
18149400	0.00E+00
18150300	0.00E+00
18151200	0.00E+00
18152100	0.00E+00
18153000	0.00E+00
18153900	0.00E+00
18154800	0.00E+00
18155700	0.00E+00
18156600	0.00E+00
18157500	0.00E+00
18158400	0.00E+00
18159300	0.00E+00
18160200	0.00E+00
18161100	0.00E+00
18162000	0.00E+00
18162900	0.00E+00
18163800	0.00E+00
18164700	0.00E+00
18165600	0.00E+00
18166500	0.00E+00
18167400	0.00E+00
18168300	0.00E+00
18169200	0.00E+00
18170100	0.00E+00
18171000	0.00E+00
18171900	0.00E+00
18172800	0.00E+00
18173700	0.00E+00
18174600	0.00E+00
18175500	0.00E+00
18176400	0.00E+00
18177300	0.00E+00
18178200	0.00E+00
18179100	0.00E+00
18180000	0.00E+00
18180900	0.00E+00
18181800	0.00E+00
18182700	0.00E+00
18183600	0.00E+00
18184500	0.00E+00
18185400	0.00E+00
18186300	0.00E+00
18187200	0.00E+00
18188100	2.50E-06
18189000	5.40E-06
18189900	6.80E-06
18190800	6.80E-06
18191700	6.80E-06
18192600	6.80E-06
18193500	6.80E-06
18194400	6.80E-06
18195300	6.80E-06
18196200	6.80E-06
18197100	6.80E-06
18198000	6.80E-06
18198900	5.40E-06
18199800	2.50E-06
18200700	0.00E+00
18201600	0.00E+00
18202500	0.00E+00
18203400	0.00E+00
18204300	0.00E+00
18205200	2.50E-06
18206100	5.68E-05
18207000	5.82E-05
18207900	5.82E-05
18208800	5.82E-05
18209700	5.82E-05
18210600	5.68E-05
18211500	5.39E-05
18212400	5.11E-05
18213300	4.25E-05
18214200	3.68E-05
18215100	3.39E-05
18216000	3.11E-05
18216900	2.82E-05
18217800	2.54E-05
18218700	2.25E-05
18219600	1.97E-05
18220500	1.68E-05
18221400	1.40E-05
18222300	1.11E-05
18223200	8.20E-06
18224100	5.40E-06
18225000	2.50E-06
18225900	0.00E+00
18226800	0.00E+00
18227700	0.00E+00
18228600	0.00E+00
18229500	0.00E+00
18230400	0.00E+00
18231300	0.00E+00
18232200	0.00E+00
18233100	0.00E+00
18234000	0.00E+00
18234900	0.00E+00
18235800	0.00E+00
18236700	0.00E+00
18237600	0.00E+00
18238500	0.00E+00
18239400	0.00E+00
18240300	0.00E+00
18241200	0.00E+00
18242100	0.00E+00
18243000	0.00E+00
18243900	0.00E+00
18244800	0.00E+00
18245700	0.00E+00
18246600	0.00E+00
18247500	0.00E+00
18248400	0.00E+00
18249300	0.00E+00
18250200	0.00E+00
18251100	0.00E+00
18252000	0.00E+00
18252900	0.00E+00
18253800	0.00E+00
18254700	0.00E+00
18255600	0.00E+00
18256500	0.00E+00
18257400	0.00E+00
18258300	0.00E+00
18259200	0.00E+00
18260100	0.00E+00
18261000	0.00E+00
18261900	0.00E+00
18262800	0.00E+00
18263700	0.00E+00
18264600	0.00E+00
18265500	0.00E+00
18266400	0.00E+00
18267300	0.00E+00
18268200	0.00E+00
18269100	0.00E+00
18270000	0.00E+00
18270900	0.00E+00
18271800	0.00E+00
18272700	0.00E+00
18273600	0.00E+00
18274500	2.50E-06
18275400	5.40E-06
18276300	6.80E-06
18277200	6.80E-06
18278100	6.80E-06
18279000	6.80E-06
18279900	6.80E-06
18280800	6.80E-06
18281700	6.80E-06
18282600	6.80E-06
18283500	6.80E-06
18284400	6.80E-06
18285300	5.40E-06
18286200	2.50E-06
18287100	0.00E+00
18288000	0.00E+00
18288900	0.00E+00
18289800	0.00E+00
18290700	0.00E+00
18291600	2.50E-06
18292500	5.68E-05
18293400	5.82E-05
18294300	5.82E-05
18295200	5.82E-05
18296100	5.82E-05
18297000	5.68E-05
18297900	5.39E-05
18298800	5.11E-05
18299700	4.25E-05
18300600	3.68E-05
18301500	3.39E-05
18302400	3.11E-05
18303300	2.82E-05
18304200	2.54E-05
18305100	2.25E-05
18306000	1.97E-05
18306900	1.68E-05
18307800	1.40E-05
18308700	1.11E-05
18309600	8.20E-06
18310500	5.40E-06
18311400	2.50E-06
18312300	0.00E+00
18313200	0.00E+00
18314100	0.00E+00
18315000	0.00E+00
18315900	0.00E+00
18316800	0.00E+00
18317700	0.00E+00
18318600	0.00E+00
18319500	0.00E+00
18320400	0.00E+00
18321300	0.00E+00
18322200	0.00E+00
18323100	0.00E+00
18324000	0.00E+00
18324900	0.00E+00
18325800	0.00E+00
18326700	0.00E+00
18327600	0.00E+00
18328500	0.00E+00
18329400	0.00E+00
18330300	0.00E+00
18331200	0.00E+00
18332100	0.00E+00
18333000	0.00E+00
18333900	0.00E+00
18334800	0.00E+00
18335700	0.00E+00
18336600	0.00E+00
18337500	0.00E+00
18338400	0.00E+00
18339300	0.00E+00
18340200	0.00E+00
18341100	0.00E+00
18342000	0.00E+00
18342900	0.00E+00
18343800	0.00E+00
18344700	0.00E+00
18345600	0.00E+00
18346500	0.00E+00
18347400	0.00E+00
18348300	0.00E+00
18349200	0.00E+00
18350100	0.00E+00
18351000	0.00E+00
18351900	0.00E+00
18352800	0.00E+00
18353700	0.00E+00
18354600	0.00E+00
18355500	0.00E+00
18356400	0.00E+00
18357300	0.00E+00
18358200	0.00E+00
18359100	0.00E+00
18360000	0.00E+00
18360900	2.50E-06
18361800	5.40E-06
18362700	6.80E-06
18363600	6.80E-06
18364500	6.80E-06
18365400	6.80E-06
18366300	6.80E-06
18367200	6.80E-06
18368100	6.80E-06
18369000	6.80E-06
18369900	6.80E-06
18370800	6.80E-06
18371700	5.40E-06
18372600	2.50E-06
18373500	0.00E+00
18374400	0.00E+00
18375300	0.00E+00
18376200	0.00E+00
18377100	0.00E+00
18378000	2.50E-06
18378900	5.68E-05
18379800	5.82E-05
18380700	5.82E-05
18381600	5.82E-05
18382500	5.82E-05
18383400	5.68E-05
18384300	5.39E-05
18385200	5.11E-05
18386100	4.25E-05
18387000	3.68E-05
18387900	3.39E-05
18388800	3.11E-05
18389700	2.82E-05
18390600	2.54E-05
18391500	2.25E-05
18392400	1.97E-05
18393300	1.68E-05
18394200	1.40E-05
18395100	1.11E-05
18396000	8.20E-06
18396900	5.40E-06
18397800	2.50E-06
18398700	0.00E+00
18399600	0.00E+00
18400500	0.00E+00
18401400	0.00E+00
18402300	0.00E+00
18403200	0.00E+00
18404100	0.00E+00
18405000	0.00E+00
18405900	0.00E+00
18406800	0.00E+00
18407700	0.00E+00
18408600	0.00E+00
18409500	0.00E+00
18410400	0.00E+00
18411300	0.00E+00
18412200	0.00E+00
18413100	0.00E+00
18414000	0.00E+00
18414900	0.00E+00
18415800	0.00E+00
18416700	0.00E+00
18417600	0.00E+00
18418500	0.00E+00
18419400	0.00E+00
18420300	0.00E+00
18421200	0.00E+00
18422100	0.00E+00
18423000	0.00E+00
18423900	0.00E+00
18424800	0.00E+00
18425700	0.00E+00
18426600	0.00E+00
18427500	0.00E+00
18428400	0.00E+00
18429300	0.00E+00
18430200	0.00E+00
18431100	0.00E+00
18432000	0.00E+00
18432900	0.00E+00
18433800	0.00E+00
18434700	0.00E+00
18435600	0.00E+00
18436500	0.00E+00
18437400	0.00E+00
18438300	0.00E+00
18439200	0.00E+00
18440100	0.00E+00
18441000	0.00E+00
18441900	0.00E+00
18442800	0.00E+00
18443700	0.00E+00
18444600	0.00E+00
18445500	0.00E+00
18446400	0.00E+00
18447300	2.50E-06
18448200	5.40E-06
18449100	6.80E-06
18450000	6.80E-06
18450900	6.80E-06
18451800	6.80E-06
18452700	6.80E-06
18453600	6.80E-06
18454500	6.80E-06
18455400	6.80E-06
18456300	6.80E-06
18457200	6.80E-06
18458100	5.40E-06
18459000	2.50E-06
18459900	0.00E+00
18460800	0.00E+00
18461700	0.00E+00
18462600	0.00E+00
18463500	0.00E+00
18464400	2.50E-06
18465300	5.68E-05
18466200	5.82E-05
18467100	5.82E-05
18468000	5.82E-05
18468900	5.82E-05
18469800	5.68E-05
18470700	5.39E-05
18471600	5.11E-05
18472500	4.25E-05
18473400	3.68E-05
18474300	3.39E-05
18475200	3.11E-05
18476100	2.82E-05
18477000	2.54E-05
18477900	2.25E-05
18478800	1.97E-05
18479700	1.68E-05
18480600	1.40E-05
18481500	1.11E-05
18482400	8.20E-06
18483300	5.40E-06
18484200	2.50E-06
18485100	0.00E+00
18486000	0.00E+00
18486900	0.00E+00
18487800	0.00E+00
18488700	0.00E+00
18489600	0.00E+00
18490500	0.00E+00
18491400	0.00E+00
18492300	0.00E+00
18493200	0.00E+00
18494100	0.00E+00
18495000	0.00E+00
18495900	0.00E+00
18496800	0.00E+00
18497700	0.00E+00
18498600	0.00E+00
18499500	0.00E+00
18500400	0.00E+00
18501300	0.00E+00
18502200	0.00E+00
18503100	0.00E+00
18504000	0.00E+00
18504900	0.00E+00
18505800	0.00E+00
18506700	0.00E+00
18507600	0.00E+00
18508500	0.00E+00
18509400	0.00E+00
18510300	0.00E+00
18511200	0.00E+00
18512100	0.00E+00
18513000	0.00E+00
18513900	0.00E+00
18514800	0.00E+00
18515700	0.00E+00
18516600	0.00E+00
18517500	0.00E+00
18518400	0.00E+00
18519300	0.00E+00
18520200	0.00E+00
18521100	0.00E+00
18522000	0.00E+00
18522900	0.00E+00
18523800	0.00E+00
18524700	0.00E+00
18525600	0.00E+00
18526500	0.00E+00
18527400	0.00E+00
18528300	0.00E+00
18529200	0.00E+00
18530100	0.00E+00
18531000	0.00E+00
18531900	0.00E+00
18532800	0.00E+00
18533700	2.50E-06
18534600	5.40E-06
18535500	6.80E-06
18536400	6.80E-06
18537300	6.80E-06
18538200	6.80E-06
18539100	6.80E-06
18540000	6.80E-06
18540900	6.80E-06
18541800	6.80E-06
18542700	6.80E-06
18543600	6.80E-06
18544500	5.40E-06
18545400	2.50E-06
18546300	0.00E+00
18547200	0.00E+00
18548100	0.00E+00
18549000	0.00E+00
18549900	0.00E+00
18550800	2.50E-06
18551700	5.68E-05
18552600	5.82E-05
18553500	5.82E-05
18554400	5.82E-05
18555300	5.82E-05
18556200	5.68E-05
18557100	5.39E-05
18558000	5.11E-05
18558900	4.25E-05
18559800	3.68E-05
18560700	3.39E-05
18561600	3.11E-05
18562500	2.82E-05
18563400	2.54E-05
18564300	2.25E-05
18565200	1.97E-05
18566100	1.68E-05
18567000	1.40E-05
18567900	1.11E-05
18568800	8.20E-06
18569700	5.40E-06
18570600	2.50E-06
18571500	0.00E+00
18572400	0.00E+00
18573300	0.00E+00
18574200	0.00E+00
18575100	0.00E+00
18576000	0.00E+00
18576900	0.00E+00
18577800	0.00E+00
18578700	0.00E+00
18579600	0.00E+00
18580500	0.00E+00
18581400	0.00E+00
18582300	0.00E+00
18583200	0.00E+00
18584100	0.00E+00
18585000	0.00E+00
18585900	0.00E+00
18586800	0.00E+00
18587700	0.00E+00
18588600	0.00E+00
18589500	0.00E+00
18590400	0.00E+00
18591300	0.00E+00
18592200	0.00E+00
18593100	0.00E+00
18594000	0.00E+00
18594900	0.00E+00
18595800	0.00E+00
18596700	0.00E+00
18597600	0.00E+00
18598500	0.00E+00
18599400	0.00E+00
18600300	0.00E+00
18601200	0.00E+00
18602100	0.00E+00
18603000	0.00E+00
18603900	0.00E+00
18604800	0.00E+00
18605700	0.00E+00
18606600	0.00E+00
18607500	0.00E+00
18608400	0.00E+00
18609300	0.00E+00
18610200	0.00E+00
18611100	0.00E+00
18612000	0.00E+00
18612900	0.00E+00
18613800	0.00E+00
18614700	0.00E+00
18615600	0.00E+00
18616500	0.00E+00
18617400	0.00E+00
18618300	0.00E+00
18619200	0.00E+00
18620100	2.50E-06
18621000	5.40E-06
18621900	6.80E-06
18622800	6.80E-06
18623700	6.80E-06
18624600	6.80E-06
18625500	6.80E-06
18626400	6.80E-06
18627300	6.80E-06
18628200	6.80E-06
18629100	6.80E-06
18630000	6.80E-06
18630900	5.40E-06
18631800	2.50E-06
18632700	0.00E+00
18633600	0.00E+00
18634500	0.00E+00
18635400	0.00E+00
18636300	0.00E+00
18637200	2.50E-06
18638100	5.68E-05
18639000	5.82E-05
18639900	5.82E-05
18640800	5.82E-05
18641700	5.82E-05
18642600	5.68E-05
18643500	5.39E-05
18644400	5.11E-05
18645300	4.25E-05
18646200	3.68E-05
18647100	3.39E-05
18648000	3.11E-05
18648900	2.82E-05
18649800	2.54E-05
18650700	2.25E-05
18651600	1.97E-05
18652500	1.68E-05
18653400	1.40E-05
18654300	1.11E-05
18655200	8.20E-06
18656100	5.40E-06
18657000	2.50E-06
18657900	0.00E+00
18658800	0.00E+00
18659700	0.00E+00
18660600	0.00E+00
18661500	0.00E+00
18662400	0.00E+00
18663300	0.00E+00
18664200	0.00E+00
18665100	0.00E+00
18666000	0.00E+00
18666900	0.00E+00
18667800	0.00E+00
18668700	0.00E+00
18669600	0.00E+00
18670500	0.00E+00
18671400	0.00E+00
18672300	0.00E+00
18673200	0.00E+00
18674100	0.00E+00
18675000	0.00E+00
18675900	0.00E+00
18676800	0.00E+00
18677700	0.00E+00
18678600	0.00E+00
18679500	0.00E+00
18680400	0.00E+00
18681300	0.00E+00
18682200	0.00E+00
18683100	0.00E+00
18684000	0.00E+00
18684900	0.00E+00
18685800	0.00E+00
18686700	0.00E+00
18687600	0.00E+00
18688500	0.00E+00
18689400	0.00E+00
18690300	0.00E+00
18691200	0.00E+00
18692100	0.00E+00
18693000	0.00E+00
18693900	0.00E+00
18694800	0.00E+00
18695700	0.00E+00
18696600	0.00E+00
18697500	0.00E+00
18698400	0.00E+00
18699300	0.00E+00
18700200	0.00E+00
18701100	0.00E+00
18702000	0.00E+00
18702900	0.00E+00
18703800	0.00E+00
18704700	0.00E+00
18705600	0.00E+00
18706500	2.50E-06
18707400	5.40E-06
18708300	6.80E-06
18709200	6.80E-06
18710100	6.80E-06
18711000	6.80E-06
18711900	6.80E-06
18712800	6.80E-06
18713700	6.80E-06
18714600	6.80E-06
18715500	6.80E-06
18716400	6.80E-06
18717300	5.40E-06
18718200	2.50E-06
18719100	0.00E+00
18720000	0.00E+00
18720900	0.00E+00
18721800	0.00E+00
18722700	0.00E+00
18723600	2.50E-06
18724500	5.68E-05
18725400	5.82E-05
18726300	5.82E-05
18727200	5.82E-05
18728100	5.82E-05
18729000	5.68E-05
18729900	5.39E-05
18730800	5.11E-05
18731700	4.25E-05
18732600	3.68E-05
18733500	3.39E-05
18734400	3.11E-05
18735300	2.82E-05
18736200	2.54E-05
18737100	2.25E-05
18738000	1.97E-05
18738900	1.68E-05
18739800	1.40E-05
18740700	1.11E-05
18741600	8.20E-06
18742500	5.40E-06
18743400	2.50E-06
18744300	0.00E+00
18745200	0.00E+00
18746100	0.00E+00
18747000	0.00E+00
18747900	0.00E+00
18748800	0.00E+00
18749700	0.00E+00
18750600	0.00E+00
18751500	0.00E+00
18752400	0.00E+00
18753300	0.00E+00
18754200	0.00E+00
18755100	0.00E+00
18756000	0.00E+00
18756900	0.00E+00
18757800	0.00E+00
18758700	0.00E+00
18759600	0.00E+00
18760500	0.00E+00
18761400	0.00E+00
18762300	0.00E+00
18763200	0.00E+00
18764100	0.00E+00
18765000	0.00E+00
18765900	0.00E+00
18766800	0.00E+00
18767700	0.00E+00
18768600	0.00E+00
18769500	0.00E+00
18770400	0.00E+00
18771300	0.00E+00
18772200	0.00E+00
18773100	0.00E+00
18774000	0.00E+00
18774900	0.00E+00
18775800	0.00E+00
18776700	0.00E+00
18777600	0.00E+00
18778500	0.00E+00
18779400	0.00E+00
18780300	0.00E+00
18781200	0.00E+00
18782100	0.00E+00
18783000	0.00E+00
18783900	0.00E+00
18784800	0.00E+00
18785700	0.00E+00
18786600	0.00E+00
18787500	0.00E+00
18788400	0.00E+00
18789300	0.00E+00
18790200	0.00E+00
18791100	0.00E+00
18792000	0.00E+00
18792900	2.50E-06
18793800	5.40E-06
18794700	6.80E-06
18795600	6.80E-06
18796500	6.80E-06
18797400	6.80E-06
18798300	6.80E-06
18799200	6.80E-06
18800100	6.80E-06
18801000	6.80E-06
18801900	6.80E-06
18802800	6.80E-06
18803700	5.40E-06
18804600	2.50E-06
18805500	0.00E+00
18806400	0.00E+00
18807300	0.00E+00
18808200	0.00E+00
18809100	0.00E+00
18810000	2.50E-06
18810900	5.68E-05
18811800	5.82E-05
18812700	5.82E-05
18813600	5.82E-05
18814500	5.82E-05
18815400	5.68E-05
18816300	5.39E-05
18817200	5.11E-05
